id,distractor,tv,reading,music,talking_phone,messaging,socnet,comp_video,other_comp,games,tv_socnet,tv_messaging,tv_comp_video,tv_other_comp,socnet_tv,socnet_messaging,socnet_comp_video,socnet_other_comp,messaging_tv,messaging_socnet,messaging_comp_video,messaging_other_comp,comp_video_tv,comp_video_socnet,comp_video_messaging,comp_video_other_comp,other_comp_tv,other_comp_socnet,other_comp_messaging,other_comp_comp_video,yob,gender,first_language,faculty,academic_performance,parents_qualification,navigation_tool,life1,life2,life3,recall_1,recall_2
955,stellies_confessions,2-3 hours,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,3 hours or more,30 minute to 1 hour,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,Sometimes,Often,Never,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,1995,Male,English,Science,65-70%,University - Honours,Touch pad,44,47,31,Stellies Confessions,Drinks
956,stellies_confessions,3 hours or more,Less than 30 minutes,1-2 hours,Less than 30 minutes,3 hours or more,3 hours or more,3 hours or more,1-2 hours,3 hours or more,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,1995,Male,English,Economic and Management Sciences,50-55%,Matric,Touch pad,6,33,35,Stellies Confessions,Coffee
957,stellies_confessions,Not at all,3 hours or more,2-3 hours,Less than 30 minutes,1-2 hours,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Not at all,Very often,Very often,Never,Never,Very often,Sometimes,Never,Never,Very often,Very often,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,1999,Female,English,Medicine and Health Sciences,65-70%,University - Masters or PhD,Mouse,6,26,17,Stellies Confessions,Coffee
958,stellies_confessions,Not at all,30 minute to 1 hour,1-2 hours,Not at all,Less than 30 minutes,Not at all,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Often,Never,Never,Sometimes,Sometimes,1997,Male,Afrikaans,Engineering,70-75%,University - Bachelors,Mouse,37,26,38,Stellies Crushes,Coffee
959,stellies_confessions,1-2 hours,1-2 hours,2-3 hours,Less than 30 minutes,2-3 hours,2-3 hours,30 minute to 1 hour,Less than 30 minutes,Not at all,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Very often,Often,Sometimes,Sometimes,Very often,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,1997,Female,English,Economic and Management Sciences,50-55%,University - Bachelors,Mouse,3,8,28,Stellies Crushes,Coffee
960,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,3 hours or more,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,2-3 hours,1-2 hours,30 minute to 1 hour,Sometimes,Often,Sometimes,Often,Sometimes,Often,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,1994,Male,Other European language,Arts and Social Sciences,65-70%,University - Bachelors,Touch pad,21,14,22,Stellies Crushes,Coffee
961,stellies_confessions,Not at all,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,1-2 hours,2-3 hours,2-3 hours,1-2 hours,Not at all,Often,Often,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,Never,Sometimes,Often,Sometimes,1992,Male,Other European language,AgriSciences,65-70%,Matric,Touch pad,7,19,19,Stellies Confessions,Coffee
962,stellies_confessions,Less than 30 minutes,Not at all,3 hours or more,1-2 hours,3 hours or more,3 hours or more,2-3 hours,1-2 hours,Not at all,Very often,Very often,Never,Never,Very often,Very often,Very often,Never,Very often,Very often,Never,Never,Never,Very often,Very often,Never,Sometimes,Very often,Very often,Never,1997,Female,Afrikaans,Economic and Management Sciences,50-55%,University - Honours,Touch pad,34,8,33,Stellies Confessions,Coffee
963,stellies_confessions,Less than 30 minutes,1-2 hours,2-3 hours,Not at all,30 minute to 1 hour,1-2 hours,1-2 hours,1-2 hours,Not at all,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,1995,Male,Afrikaans,Arts and Social Sciences,50-55%,University - Bachelors,Mouse,6,17,4,Stellies Confessions,Coffee
964,stellies_confessions,Not at all,30 minute to 1 hour,Less than 30 minutes,Less than 30 minutes,2-3 hours,2-3 hours,2-3 hours,2-3 hours,Not at all,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,1997,Female,English,Arts and Social Sciences,60-65%,University - Bachelors,Mouse,14,26,30,Stellies Confessions,Coffee
965,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,2-3 hours,2-3 hours,1-2 hours,Less than 30 minutes,Not at all,Very often,Very often,Sometimes,Sometimes,Sometimes,Very often,Very often,Very often,Very often,Very often,Very often,Often,Never,Often,Very often,Sometimes,Never,Very often,Very often,Very often,1998,Female,English,Medicine and Health Sciences,70-75%,Matric,Touch pad,21,26,26,Stellies Confessions,Coffee
966,stellies_confessions,Not at all,1-2 hours,1-2 hours,Less than 30 minutes,2-3 hours,2-3 hours,2-3 hours,1-2 hours,Not at all,Never,Often,Sometimes,Never,Never,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Often,Sometimes,Sometimes,1998,Female,English,Law,65-70%,University - Honours,Mouse,9,24,21,Stellies Confessions,Coffee
967,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,1-2 hours,1-2 hours,1-2 hours,2-3 hours,1-2 hours,Less than 30 minutes,Not at all,Very often,Very often,Very often,Very often,Often,Very often,Very often,Very often,Often,Very often,Very often,Often,Never,Very often,Very often,Often,Never,Very often,Very often,Very often,1998,Female,English,Medicine and Health Sciences,70-75%,Matric,Touch pad,28,35,37,Stellies Confessions,Coffee
968,stellies_confessions,Not at all,3 hours or more,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,3 hours or more,Less than 30 minutes,Not at all,Sometimes,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Never,Never,Often,Never,Never,Never,Very often,Very often,Sometimes,Never,Often,Often,Never,1998,Female,English,Medicine and Health Sciences,65-70%,University - Masters or PhD,Touch pad,12,19,19,Stellies Confessions,Drinks
969,stellies_confessions,Less than 30 minutes,Not at all,3 hours or more,Less than 30 minutes,1-2 hours,1-2 hours,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,Very often,Often,Often,Very often,Often,Often,Often,Sometimes,Often,Very often,Very often,Very often,Often,Very often,Often,Often,Often,Very often,Often,Very often,1998,Male,Afrikaans,Economic and Management Sciences,55-60%,Primary School,Mouse,15,28,15,Things Maties Say,Coffee
970,stellies_confessions,Not at all,Less than 30 minutes,1-2 hours,2-3 hours,3 hours or more,2-3 hours,2-3 hours,2-3 hours,Not at all,Often,Very often,Never,Sometimes,Never,Very often,Often,Very often,Sometimes,Often,Often,Often,Never,Often,Very often,Often,Never,Often,Very often,Sometimes,1992,Female,Other European language,Science,80-85%,University - Masters or PhD,Touch pad,6,14,36,Things Maties Say,Coffee
971,stellies_confessions,1-2 hours,Less than 30 minutes,Less than 30 minutes,2-3 hours,3 hours or more,1-2 hours,30 minute to 1 hour,30 minute to 1 hour,Not at all,Very often,Very often,Sometimes,Never,Very often,Often,Often,Sometimes,Very often,Very often,Sometimes,Sometimes,Never,Very often,Very often,Never,Very often,Very often,Very often,Sometimes,1998,Female,Afrikaans,Economic and Management Sciences,75-80%,Matric,Mouse,14,41,45,Stellies Confessions,Drinks
972,stellies_confessions,Not at all,1-2 hours,2-3 hours,Less than 30 minutes,1-2 hours,2-3 hours,2-3 hours,30 minute to 1 hour,Not at all,Often,Often,Never,Never,Often,Often,Often,Never,Often,Often,Often,Never,Never,Often,Often,Never,Sometimes,Often,Often,Often,1996,Female,English,Arts and Social Sciences,65-70%,University - Bachelors,Touch pad,6,19,33,Stellies Confessions,Coffee
973,stellies_confessions,Not at all,Less than 30 minutes,1-2 hours,Less than 30 minutes,2-3 hours,3 hours or more,2-3 hours,Less than 30 minutes,Not at all,Very often,Very often,Never,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Very often,Often,Sometimes,Never,Very often,Very often,Never,Sometimes,Often,Very often,Never,1995,Female,English,Medicine and Health Sciences,65-70%,University - Masters or PhD,Touch pad,7,26,17,Stellies Confessions,Coffee
974,stellies_confessions,Less than 30 minutes,1-2 hours,2-3 hours,30 minute to 1 hour,1-2 hours,Less than 30 minutes,1-2 hours,Less than 30 minutes,Not at all,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Often,1995,Female,Afrikaans,Arts and Social Sciences,70-75%,Matric,Mouse,28,8,26,Things Maties Say,Lunch
975,stellies_confessions,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,Less than 30 minutes,1-2 hours,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Very often,Often,Never,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Often,1996,Male,English,Economic and Management Sciences,60-65%,Matric,Mouse,22,11,26,Stellies Rage,Coffee
976,stellies_confessions,Not at all,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,2-3 hours,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Not at all,Never,Often,Never,Sometimes,Never,Sometimes,Never,Sometimes,Never,Very often,Very often,Very often,Never,Often,Very often,Never,Never,Sometimes,Very often,Sometimes,1998,Female,English,Law,50-55%,Matric,Touch pad,6,26,4,Stellies Confessions,Coffee
977,stellies_confessions,Not at all,30 minute to 1 hour,1-2 hours,Less than 30 minutes,1-2 hours,30 minute to 1 hour,Less than 30 minutes,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Sometimes,Sometimes,Often,Often,Often,Sometimes,Often,Sometimes,Often,Never,Often,Sometimes,Often,Sometimes,Often,Often,Often,1998,Male,English,Economic and Management Sciences,80-85%,University - Bachelors,Touch pad,30,32,41,Stellies Confessions,Lunch
978,stellies_confessions,Less than 30 minutes,1-2 hours,30 minute to 1 hour,Less than 30 minutes,1-2 hours,1-2 hours,1-2 hours,30 minute to 1 hour,Not at all,Often,Often,Never,Sometimes,Often,Often,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,Sometimes,Often,Often,Sometimes,1998,Female,Afrikaans,AgriSciences,60-65%,University - Bachelors,Mouse,21,26,4,Stellies Confessions,Dinner
979,stellies_confessions,Less than 30 minutes,3 hours or more,2-3 hours,Less than 30 minutes,2-3 hours,2-3 hours,30 minute to 1 hour,2-3 hours,Less than 30 minutes,Often,Often,Often,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Often,Often,Often,1994,Male,Other African language,Engineering,55-60%,Matric,Mouse,16,19,19,Things Maties Say,Coffee
980,stellies_confessions,Not at all,Less than 30 minutes,2-3 hours,30 minute to 1 hour,1-2 hours,2-3 hours,2-3 hours,30 minute to 1 hour,Less than 30 minutes,Sometimes,Often,Never,Never,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Often,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,1997,Male,English,Economic and Management Sciences,50-55%,University - Honours,Touch pad,6,8,47,Stellies Confessions,Coffee
981,stellies_confessions,Not at all,3 hours or more,3 hours or more,Less than 30 minutes,Less than 30 minutes,1-2 hours,1-2 hours,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Very often,Sometimes,Sometimes,Never,Very often,Sometimes,Sometimes,Sometimes,Very often,Never,Sometimes,Sometimes,Very often,Never,Sometimes,Sometimes,Very often,1998,Female,English,Arts and Social Sciences,75-80%,Matric,Mouse,12,11,14,Stellies Rage,Drinks
982,stellies_confessions,1-2 hours,Less than 30 minutes,3 hours or more,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,2-3 hours,1-2 hours,1-2 hours,Sometimes,Often,Never,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1996,Male,English,Arts and Social Sciences,60-65%,University - Bachelors,Touch pad,19,19,19,Stellies Confessions,Coffee
983,stellies_confessions,Not at all,Not at all,30 minute to 1 hour,Less than 30 minutes,1-2 hours,1-2 hours,30 minute to 1 hour,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1997,Female,English,Science,60-65%,University - Honours,Touch pad,12,24,8,Stellies Confessions,Coffee
984,stellies_confessions,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Sometimes,Often,1992,Male,English,Engineering,60-65%,Matric,Mouse,28,56,31,Stellies Crushes,Dinner
985,stellies_confessions,Not at all,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,30 minute to 1 hour,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Often,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,1998,Male,Afrikaans,Engineering,75-80%,University - Bachelors,Mouse,22,12,39,Stellies Rage,Coffee
986,stellies_confessions,30 minute to 1 hour,3 hours or more,2-3 hours,Less than 30 minutes,30 minute to 1 hour,1-2 hours,2-3 hours,1-2 hours,1-2 hours,Often,Sometimes,Sometimes,Sometimes,Often,Very often,Often,Sometimes,Often,Sometimes,Often,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,1994,Male,English,Arts and Social Sciences,60-65%,University - Masters or PhD,Touch pad,24,8,32,Things Maties Say,Drinks
987,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,1-2 hours,Less than 30 minutes,2-3 hours,1-2 hours,Less than 30 minutes,Less than 30 minutes,Not at all,Sometimes,Often,Never,Never,Often,Often,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Never,Often,Never,1995,Female,Afrikaans,Education,70-75%,University - Honours,Touch pad,28,19,4,Stellies Confessions,Drinks
988,stellies_confessions,1-2 hours,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,1-2 hours,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1997,Female,Afrikaans,Economic and Management Sciences,60-65%,University - Masters or PhD,Mouse,21,8,51,Stellies Confessions,Drinks
989,stellies_confessions,Not at all,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,1-2 hours,3 hours or more,2-3 hours,Not at all,Often,Very often,Very often,Very often,Never,Very often,Very often,Very often,Never,Very often,Very often,Often,Never,Often,Very often,Often,Never,Often,Very often,Very often,1994,Female,Afrikaans,Economic and Management Sciences,75-80%,Matric,Mouse,44,36,31,Stellies Rage,Coffee
990,stellies_confessions,Not at all,Less than 30 minutes,30 minute to 1 hour,2-3 hours,3 hours or more,1-2 hours,2-3 hours,2-3 hours,Less than 30 minutes,Sometimes,Often,Never,Never,Sometimes,Often,Very often,Sometimes,Often,Often,Very often,Very often,Never,Often,Very often,Sometimes,Never,Sometimes,Very often,Sometimes,1994,Female,Afrikaans,Economic and Management Sciences,55-60%,University - Bachelors,Mouse,42,28,54,Stellies Confessions,Coffee
991,stellies_confessions,Not at all,Not at all,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,2-3 hours,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,1993,Male,English,Arts and Social Sciences,60-65%,University - Bachelors,Mouse,28,19,11,Stellies Crushes,Coffee
993,stellies_confessions,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,2015,Other,Other European language,Arts and Social Sciences,35-40%,Primary School,Mouse,8,34,40,Stellies Confessions,Coffee
994,stellies_confessions,Not at all,30 minute to 1 hour,Less than 30 minutes,Not at all,3 hours or more,2-3 hours,3 hours or more,1-2 hours,Less than 30 minutes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Often,Often,Often,Sometimes,Often,Very often,Sometimes,Never,Often,Very often,Sometimes,Sometimes,Often,Very often,Often,1995,Female,Afrikaans,Arts and Social Sciences,70-75%,Matric,Touch pad,12,8,20,Stellies Confessions,Coffee
995,stellies_confessions,1-2 hours,Not at all,Less than 30 minutes,Less than 30 minutes,1-2 hours,3 hours or more,Not at all,30 minute to 1 hour,30 minute to 1 hour,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Never,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,1995,Female,Afrikaans,Science,60-65%,University - Bachelors,Mouse,6,43,41,Stellies Confessions,Dinner
996,stellies_confessions,1-2 hours,3 hours or more,1-2 hours,30 minute to 1 hour,3 hours or more,3 hours or more,3 hours or more,2-3 hours,Not at all,Very often,Very often,Never,Never,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Never,Very often,Very often,Never,Often,Very often,Very often,Very often,1994,Female,English,Medicine and Health Sciences,60-65%,Primary School,Mouse,6,8,40,Stellies Confessions,Coffee
997,stellies_confessions,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,1-2 hours,2-3 hours,2-3 hours,30 minute to 1 hour,Not at all,Often,Often,Never,Never,Sometimes,Often,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Often,Often,1997,Female,English,Economic and Management Sciences,60-65%,University - Bachelors,Touch pad,28,41,24,Stellies Confessions,Coffee
998,stellies_confessions,Not at all,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,Less than 30 minutes,2-3 hours,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Never,1997,Male,English,Engineering,60-65%,University - Honours,Mouse,16,43,8,Stellies Confessions,Coffee
